id,tweet
2806,anya kuwa yana da rabo  allah ya maka kyautar ka tsallake ka gudu
2807,barka da sallah blessing
2808,hajia ina barka da sallah na
2809,ina yinki wlh 100  ko bara kiyi reply ba
2810,allah zata roka afuwa ba jamaa ba ai
2811,allah gafar ta ma rabilu mousa ibiro
2812,allah yakai mu anty sadau
2813,idan kaga dan uwanka yaje kaima zaka je ko bajima ko badade in sha allah
2814,rubutun nawa yanada matukar tsawo  saide indan takaita dacewa kawai ayi amfani damasu kudin kowace jiha dakuma masarauta zuwa gamasu gari zuwa gamasu unguwa ni  hakanne taimakon zaije wajen kashi
2815,ana yi muna jin dadii
2816,ubangiji allah  subhanahu wata ala  ya  ara yima jagora gwamna mai kishin jaha tai da  asa baki  aya h e  dr
2817,toh masha allah yayi dai dai haka mukeso
2818,success is yr twin sister     allah yasa albarka
2819,our lovely  nabiyyur rahmati
2820,wow    gaskiya wallahi wanan wakar tayi dade so ssai
2821,kano ko da me kazo amfika
2822,we love you rahama
2823,allah kasadamu da ceton annabi muhammad s a w
2824,an samu sauyi ta bangaren wayarwa da yan kasa kae a harkar siyasa    an kuma samu sauyi bangaren wutar lantarki  sannan kuma a bangaren noma ma an samuyi sabanin gwamnatotin baya    hatta a banga
2825,allah ya bamu mu bayar
2826,allah yakai haske qabarinsa
2827,subhanallah  wannan qasa tamu luran kullum qara lalacewa suke  allah ya kawo mana gyara cikin gaggawa allah ya bamu shuwagabanni masu tausayin al ummarsu
2828,allah ya bamu happiness
2829,hmm allah dai ya kawoma tallka sauki
2830,allah ya kawo muna karshen wannan tashe tashen hankula najeriya
2831,congratulation ali sarki kanywood actor
2832,jonathan ya taya buhari murnar lashe zabe this headline dey sweet me die for bele
2833,tab    to allah ya kara tsare mu  abin harda aladu  tirkashi
2834,yana yiwa fitsararru nasiha
2835,iko sai allah  daga hada alkhairin
2836,kaima de kasan llmi shine ginshikin komai kudi girma daukaka duk ilimi yana gabansu allah kayi riko da hannuwanmu
2837,hhhhmm lallai ya kamata taduba wannan koke naka inda hali lol hajiya rahma kinji daito
2838,allah yaga zuciyata nayi niyyar zuwa wannan shekarar amma sun toshe mana hanya    allah yasa in samu me biyamin wata shekarar amen ina ruwa yasin dan gamu gareka
2839,malama umaymah abdulhadi malama sikhrah jibwis   allah ya albarkaci iyalenku daku bani daya malam muhammad nasir too i cant forget you in maah life
2840,gaba gaba dai bbc  muna nan tare daku
2841,allah shi saukeka lfy daddy
2842,allah yasaka da alkairi   kuma allah yabaka ikon aikatawa
2843,amin rahama amin
2844,allah ya bata lapia  ya kuma ku utar dasu daga hannun wa annan azzaluman bayin nasa
2845,congrats rahma allah yasanya alkhairi
2846,marayun da yake ciyarwa da wa anda yake  aukan nauyin karatunsu     allah ya gafarta mishi da rahamarsa
2847,woow teema enama nazo munhadu i will see you face to face wllh  by by allah ya kaiku gida lpy
2848,sunci kowa cancatar shiga siyasa  dalilina shine sunada ilimi a gameda komai na rayuwa  ina goyon baya 100
2849,allah gwai wlh tunda namu jan aji suke muna turawan xamu koma ma  bbu lefe bbu i see i love
2850,this really motivate me  tanx hajiya allah yabada lada
2851,subhanallah allah ya takaita musu
2852,wannan gsky ne baba ganduje
2853,kuji tsoron allah
2854,kinsan wasu mutanen da wuyan gane hali kedaii chigaba da addua insha allah all is well
2855,allah ka kyautata makwanci
2856,pls masu taimakawa kuci gaba da taimakawa allah zai saka muku     allah ya kawomuna karshen wannan taaddanci allah ya sakawa wayannan mutane
2857,alhamdulillah da sannu sannu musulunci zai mamaye amurka sha allah
2858,masha allah    allah yayi halitta mai kyau a wannan gurin
2859,ina jin dadin yanda bbc ke rairai news kamar ana waqa
2860,innalillahi wa inna ilaihirrajiun    allah ubangiji ya gafarta masa yasa ya huta  sukuma ga duniyar nan muzuba mugani ko zasu dawwama a cikinta
2861,allah ne ya tona asirin gwamnati wlhy  allah kara karemu
2862,allah yaji qansu da rahama
2863,tho pha   allah ya karemu
2864,allah ya kiyaye amen
2865,lalle shugaba ya cancanci yabo
2866,ba karya kinyi kyau hajiya   keep it up
2867,allah subhanahu wata ala yatayashi riqo
2868,azimin bana kuwa alhmdllh  zamuyi kewar ibadah
2869,ina bukatar zuwa da izinin allah
2870,ameen  allah yayi masa rahama
2871,ubangiji allah duk mai hannu a cikin wannan aika aika kasanshi kuma ba qarfinka yafi ba allah ka hanamasa jin dadi duniya da lahira allah qa tozarta rayuwarshi tun kafin ya bar duniya
2872,allah yabayyanar dasu
2873,muna godiya baba buhari
2874,alhj taska wlhy inayinka
2875,babu wani kalubale sai alheri  sarki kayi ruko da gaskia ka huta
"2876,11296,'yan mata kinsha kyau👌💥 elegance🌹😍,positive",NaN
2877,allah ya bawa baba buhari ikon cika alkawarin wannan daya dauka
2878,ftn alkhairi didi
2879,allah ya kiyaye gaba gaba gaba dai baban islama
2880,mudai bah abinda zamu tayaku sai addu a allah yaba kasar mu zaman lfy amin
2881,ni wllh banda gwanin gwamna a nigeria kamar domin shi mutum ne mai lissafi da hangen nesa  allah s w ya kara yimaka jagora yasa sanadin wannan aiki ka shiga aljanna ameeen
2882,tohhh mudai munga gawar mutum43 a qasa     kuma muna fata ubangiji allah yayi masu rahama yasa aljannah firdausi ce makomarsu  muna roqon allah ya kawo mana sauqi acikin sha anin tsaro yazaunar d
2883,to mudai anan abunda muke ro on ubangiji shine ya ara karemu ya yaye mana wannan musiba afa in duniya   wa anda takama ya kuma basu lafiya ameen
2884,gaskiya i love izzar so
2885,congrat for the award  but tsagar skirt dinda kikaje kar6an award yayi too much kuma gashin ki a sake  i believe u are there as hausa ambassador why didn t you dress as one  fati washa tayi dress
2886,abun fahim tah ah series din shine  halaiyar mu ta yanada muke gudanar da soyeya da kuma zaman takewar rayuwa da abokan mu  mahmud laila presidor sumaiya  wanan sune misalin da ya bah mu  allah y
2887,allah y kawo mana karshen wannan tashe tashen hankulan d rashin tsaro a kasar nan tamu najeriya wlh abun babu dadi sabo d a aryuwa duk al ummar d suka rasa zaman lpy sunyi babban rashi a fannin a
2888,ni ko inna son na raheem sterling
2889,gashinan allah ya fara fitarwa dakansa
2890,allah ya bada lada yawale
2891,congrats  bukites yanzu kowa zai dinga ganin episode din sa tare da parents ciki  nutsuwa
2892,an gaida sarkin jawabi da kuma yin jaje na duniya
2893,allah ya gafarta masa adalin shugaba kasata nigeria na bukatar irinku amma banda irinsu yawale
2894,kamar mutumen da ya gwammaci ya yiwa wani daban alkhairi wanda ba dan gidansu bah
2895,kudi a kashe su ta hanya mai kyau
2896,allah mun tuba ka yafemu     allah ka kawo mana saukin wannan annoba
2897,hbd ranki ya dade  allah ya qaara ma rayuwarki albarka
2898,allah ya kara mana son annabi s a w
2899,muna dai godiya baba   kowa ya samu yanzu kam
2900,allah shikaimu 2023 muna bayanka el
2901,ranka ya dade ku taimaka muna dan allah ku bari mu kare scl takuna
2902,asuwaki yayi daidai ma ko kuma bakin gawayi da gushiri
2903,alhamdullah sarki ali nuhu  na yarda in mutu
2904,ina son yadda buhari in ya fita daga nigeria yake samun bakin magana
2905,allah yabada ikon haka  director
2906,allah ya kyauta  yaza ayi kenan  a lallaba abasu hakuri kawai
2907,allah ubangiji ya jikan malam yasa aljanna ce makomar sa
2908,ni abinda yake burge ni da nigeria    shine national anthem taken kasa ta allah ya taimaki kasa ta
2909,kai amma alhamdulillah wallahi in taya ta murna  tayi aurenta kawai ta huta babu sharholiya da nanaye  allah ya aurar da ragowar
2910,abubuwa da dama suna birgeni a jihar kano  musamman matar da zan aura kasanchewarta  yar kano
2911,kinfi kyau ahaka wlh
2912,shine dai dai wlh allah ya mana tsari da corona virus
2913,shari ar mulunci tayi wollah
2914,fatan alkhairi tareda fatan adawo lafiya my rahamaty
2915,ita dai jahar kano daban take  wannan abun ya bani sha awa matuka
2916,sasarin alqali dukkan mazan gari na tsoronka  ga jini ga 6argo ga dala ga naira ga arabi ga boko  allah yadawo da sarki gda lapia
2917,thank god bun kallaba inachan da uwar gyada ta
2918,allah ya saka da alkhairi malam kuma allah ya cika mana burinmu albarkacin annabi muhammad s a w
2919,inn shaa allah we ll do it great later jaruma
2920,su koma bautar allah  insha allah zasu samu waraka
2921,subahanallah allah kayi mana maganinmu
2922,mana   a dinga kyautata yaran
2923,mati a zazzau very interested film
2924,wannan shine maganan gaskiya
2925,to allah ya sah lafiya
2926,kuxan ka fadin gaskiya
2927,congratulations rahama   great job
2928,masha allah  allah yakarba ziyara yabamu zaman lpy da qoshin lpy albarkar wannan ziyara mai albarka
2929,allah mah mallam rahama yasaka masa da gidan al jannah yahayyu ya qayyum
2930,goron sallan mu dai kar ki manta  taqabbalallahu minna wa minkum
2931,lolz    it seems like wannan yafi tsamiyan biri dadi
2932,king ali dutae ajiyar allah
2933,congratulations  dan sauraniya allah ya baka lafiya   baka da hurumin da zaka shiga tsakanin allah da bawan sa  kayi masa addu a kawai shine mafita
2934,lahaula walakota allah ya kyauta
2935,allah yajikan shi  yagafarta mishi
2936,allah ya ja kwana my mentor  ya bada lafiya basira cikin aminci
2937,allah yatsare mana imaninmu
2938,well done kudos to u guys  aiki na kyau
2939,gaskiya mahmud bai kamata ya mayar da halaccin da sumayya tayi mashi da haka ba  amma ita  yal banzar ta samu wanda ke sonta tsakani da allah da yadda shi shys naji dadin abinda mahmud yayi mata
2940,congratulations  more wins to you dear  allah ya sanya albarka a neman da akeyi ya kuma sa a mori abun da aka samu
2941,soja marmari daga nesa soja ga wuta ga yaki  bindiga bata teremaka yaki mai zuciya uban gidan zaki soja aljanin mougou mai tada hankalin mai lefi soja namiji a daji mazan ne ke daji nagari na daj
2942,allah kiyaye hanya ummah tagaida aisha
2943,aunty rahama  kunyi kyau  sai kace an baka biro ka zana kanka   you guys look soo beautiful  so ma shaa allah  allah ya karo arziki mai anfani
2944,am happy for u congratulations   sai munzo biki  sannan kuma ka maida sunan akan profile info dinka
2945,lol    meye hadin bandits din zamfara da boda  sannan tun kamin a rufe boda gwamna matawalle yayi bakin kokarin sa wajen kawo zaman lapia a jahar zamfara
2946,ahh  lallai kakar su ta yanke saaqaa
2947,innalillahi wa inna ilaihi rajiun hakika dole musulmai musani mu shirya bada dukkan gudumawar da zamuba allah da addininsa kada mu mutu yan asara
2948,innalillahi wa innailaihi rajiun    allah ya jiqan su da rahama  securenorth
2949,tafi dai majidadin london hakimin england galadiman paris wanban america sarkin dawakin russia  lapia uban africa baban marroco allah yaqara lapia falakin saudia  jarman dubaii
2950,woow very nice pic rahma yayi miki kyau sosai  may allah bring soo much customers
2951,innalillahi wa inna elaihirraji un       maganar allah fah gsky ce  allah yace a kiyayi addu ar wanda aka zalinta kuma maganar allah dayace wlh
2952,ni dariya ma ta bani   independent woman buh you re doing all this just because you were refused money  allah ya kyauta
2953,allah yakarba mana  ibadunmu
2954,allah ya kawo mana saukin wanga lamari
2955,gaskiya nazifi duniya ne wlh
2956,allah ya ba masu son yi a nigeria    sa a
2957,allah yaji kansu da rahma    muda muke kan hanya allah ka sauke mu lafiya
2958,yarinyan kirki ce
2959,uhum    tau allah shi sauwaka
2960,inasan masara ko banci kanshin ma ya isheni
2961,toh allah yasa muji alheri
2962,kayi kokari domin mun  yan kallo muke da godia irin nishadin da ya samar  kudin alhaji  badamasi    amma maganar  as yau zatai amfani  kudai kubi dunia a sannu  kuma ya shirya tasa ki ti
2963,allah cika miki buri
2964,alhamdulillah   sanusi jikan sanusi   sarki jikan sarki   khalipha jikan khalipha   allah ya jibanci lamuranka gaba daya bijaahi
2965,uba me dadi
2966,kaji maza inshallah boko haram ta kusa zama tarihi a nigeria
2967,muna godiya ga allah da ya bamu shugaba wanda yasan daraja en kasa
2968,aslm   madame fatima da fatan anwini lfy gaskiya mouna jindadin chirin akuchi darufi allah ya kara basira sunana hassan
2969,wannan shine maganar gaskiya barkanku da safiya
2970,allah ya bawa masu ita sauqi  mu da bamuda ita allah ya kiyaye mu
2971,allah kafimu sanin abunda yafizamamana mafi alkairi allah ka zabamana yah allah
2972,innalillahi wa inna ilaihir raji un allah ya amshi shahadar su
2973,allah mun tuba ka yafemu
2974,ga mari ga tsinka jaka kenan   allah ya bashi lafiya allah kuma ya fidda  an baya  amin
2975,thank you     kallon labarina yanxu na fara   securenorth
2976,ibada cikin jamaa   da kuma kasuwanci
2977,allah ya tabbatar da alkhairy ya nuna mana na yan baya
2978,madallah da samun masu kishin kasa wajen son ganin anyi mulkin gaskia da adalci irinka  allah yakara yimaka jagora
2979,kayi mun daidai baba ganduje
2980,ameen     malan aminu  allah ya kara basira
2981,allah y jiqanta  mu kuma idan namu tazo allah y sa mucika d imani
2982,allahu akbar allah yajikan magabatanmu  wani abu sai kasata nigeria  talaka yayi kuka amma bawanda zaice mishi meyasameshi dazarar hamshakin gwamnati ko atajiri yayi dariya sai a tambayeshi meke
2983,allah sarki   muhammad buhari wlh ina tausaya maka hakkin dan adam akan allah ya yafe maka   ysa sauran allah al umma suma su yafe maka
2984,allah yakaramaka lpy the king     i saluted you
2985,kudi ya deserving kirari
2986,allah ya kyauta ya kawo mana karshen wannan tashin tashinar a africa   bakidaya
2987,allah ya  ara taimakon sojojin najeriya a kan ya i da ta addanci
2988,allah ya jikan hajiya baki abun magana
2989,allah yakara tsaremu da imaninmu
2990,rahama sadau i love u gal
2991,kaji maganar hankali
2992,love yah sadau
2993,falalu allah yakara basira
2994,allah ya kiyaye wannan ba fata bane      da yardar allah hakan bazai faru damu a nigeria ba  allah muke roko ya yaye mana duk wata chunchin rayuwa da muke chiki
2995,to allah yayi mana magani
2996,a dalilin biyyayya dana yiwa mahaufiyata nasamu aikin kuma nasamu matar aure
2997,ameen fitaccen director
2998,subhanallah allah kakawumana wanan balai in dai wai su suki africa ta kari ne ni indo
2999,amurkawa kena ina kuma ga yan nigeria    allah ya kyauta
3000,ina tayata murna ta lashe gasar snapchat
3001,ya kamata tun farko a rinka bin dokoki na bude makaranta amma saboda sakaci na gwamnati da wayanda abun ya shafa se a kyale mutum ya bude ya yada abunda ze zama masifa ga al imma
3002,allah ya kiyaye mana gandun naira
3003,innalillahi ya allah kakayo mana zanman lfy a kasarmu
3004,innalillahi wa inna ilaihi raji un  allah ya jikan sa da rahma  allah yasa aljannah firdaus ce makomar sa  ameen yaa rabbal alamein
3005,stay blesss rahama
3006,anemawa barayin sana a mana aga ko zasu kara sata
3007,allah  sarki  yan uwan mu kuyi hakuri da sannu zasu gani ko din suwayi a wajan allah
3008,nidae naga sakeenah babu wanda aka bata ckin wannan kayataccen shirin dan haka ashedawa sakeenah zaharadeen tambuwal yana sonta  i love sakeenah wujiga wujiga malam
3009,irin wanan rawa haka sarki
3010,allah sarki rayuwa   na tuna lokacin da wasu yan arewanmu tsaban son buhari idan kace  allah ya zaba mana mafi alkhairi  sai kaji mutum yayi wuf yacema  ai buharin shine alkhairin     muyita isti
3011,mudai addu ar itace allah yakawomana cigankasa
3012,baba uban marar uba sai kayi takwas uban su zarah
3013,allah maji rokon bayinsa ne ya allah gamu gareka kai kadai ne gatanmu ya allah ka kawo mana dauki da gaggawa
3014,wannan makadin yana cikin nishadi gaskiya
3015,i don t even know  what i should saying  allah ubangiji ya gafarta masa  yasa  ya huta  nigeria akwai gyara fa  gaskiya  ko nace gyare gyare
3016,ya allah ka raba mu da dariyar makiyi
3017,what a tears    allah ya axurtamu da irin wannan alkhairin
3018,my nigeria people  kenan allah ya bamu zaman lpy a kuda yaushi
3019,wannan daidai me
3020,allah ya gafarta masu  yasa aljannace makumarsu damu baki daya  aameen
3021,allah ya shirts dukan shuwagabanninmu albarkar wannan wata mai albarka
3022,allah ubangiji kakawo manakarshin fitana
3023,alhamdulillah allah ya karawa goggo iya shafa wuyan ganduje
3024,ni kawai motan da kikayi qualifying ma nake so        lol  love the work sis  allah continue to bless you  thumbs up
3025,allah yagafartama wa anda suka rasa rayukansu kama daga korona ko rashin lafiya koma mutuwar fuji a  mukuma allah ya kyautata rayuwarmu yasa idan lo acin mutuwar mu yazo mu mutu muna masu imani
